Observation station,Year,Month,Day,Time [UTC],Air temperature [°C],Snow depth [cm],Horizontal visibility [m]
"Tampere Härmälä","2023","12","23","15:50","-1.8","26","1472"
"Tampere Härmälä","2023","12","23","16:00","-1.9","26","1275"
"Tampere Härmälä","2023","12","23","16:10","-1.9","27","1431"
"Tampere Härmälä","2023","12","23","16:20","-1.9","27","1545"
"Tampere Härmälä","2023","12","23","16:30","-1.9","27","1499"
"Tampere Härmälä","2023","12","23","16:40","-1.9","27","1433"
"Tampere Härmälä","2023","12","23","16:50","-1.9","27","1626"
"Tampere Härmälä","2023","12","23","17:00","-1.9","27","1337"
"Tampere Härmälä","2023","12","23","17:10","-1.9","27","1819"
"Tampere Härmälä","2023","12","23","17:20","-1.9","27","1784"
"Tampere Härmälä","2023","12","23","17:30","-1.9","27","2057"
"Tampere Härmälä","2023","12","23","17:40","-2","28","1591"
"Tampere Härmälä","2023","12","23","17:50","-2","28","1569"
"Tampere Härmälä","2023","12","23","18:00","-2","28","1561"
"Tampere Härmälä","2023","12","23","18:10","-2","28","1439"
"Tampere Härmälä","2023","12","23","18:20","-2","28","1828"
"Tampere Härmälä","2023","12","23","18:30","-2","28","2369"
"Tampere Härmälä","2023","12","23","18:40","-2","28","2058"
"Tampere Härmälä","2023","12","23","18:50","-2.1","28","2071"
"Tampere Härmälä","2023","12","23","19:00","-2.1","28","2096"
"Tampere Härmälä","2023","12","23","19:10","-2.1","28","2494"
"Tampere Härmälä","2023","12","23","19:20","-2.1","28","2545"
"Tampere Härmälä","2023","12","23","19:30","-2.1","28","1997"
"Tampere Härmälä","2023","12","23","19:40","-2.1","28","1987"
"Tampere Härmälä","2023","12","23","19:50","-2.1","28","2797"
"Tampere Härmälä","2023","12","23","20:00","-2.1","28","2360"
"Tampere Härmälä","2023","12","23","20:10","-2.1","29","2247"
"Tampere Härmälä","2023","12","23","20:20","-2.2","29","1937"
"Tampere Härmälä","2023","12","23","20:30","-2.2","29","2067"
"Tampere Härmälä","2023","12","23","20:40","-2.2","29","1684"
"Tampere Härmälä","2023","12","23","20:50","-2.2","29","2377"
"Tampere Härmälä","2023","12","23","21:00","-2.3","29","3202"
"Tampere Härmälä","2023","12","23","21:10","-2.3","28","2316"
"Tampere Härmälä","2023","12","23","21:20","-2.3","28","1367"
"Tampere Härmälä","2023","12","23","21:30","-2.4","28","1811"
"Tampere Härmälä","2023","12","23","21:40","-2.4","29","3092"
"Tampere Härmälä","2023","12","23","21:50","-2.4","29","5072"
"Tampere Härmälä","2023","12","23","22:00","-2.4","29","4450"
"Tampere Härmälä","2023","12","23","22:10","-2.5","29","3341"
"Tampere Härmälä","2023","12","23","22:20","-2.5","29","4140"
"Tampere Härmälä","2023","12","23","22:30","-2.5","29","4482"
"Tampere Härmälä","2023","12","23","22:40","-2.5","29","2449"
"Tampere Härmälä","2023","12","23","22:50","-2.6","29","2140"
"Tampere Härmälä","2023","12","23","23:00","-2.6","29","2455"
